codigoOrgao,nomeOrgao,nomeMnemonicoOrgao,cnpjCpfOrgao,codigoOrgaoVinculado,cnpjCpfOrgaoVinculado,nomeOrgaoVinculado,codigoOrgaoSuperior,cnpjCpfOrgaoSuperior,nomeOrgaoSuperior,codigoTipoAdministracao,nomeTipoAdministracao,poder,esfera,usoSisg,statusOrgao,dataHoraMovimento
93546,FUNDAÇÃO DE HEMATOLOGIA E HEMOTERAPIA DE RO,HEMERON - RO,84745017000168,93528.0,12257289000108,INST. MUNICIPAL DE PREV. DOS SERVIDORES,,,,4,FUNDACAO,E,M,True,True,2024-01-06T13:57:00
93572,PREFEITURA MUNICIPAL DE CUJUBIM - RO,PM DE CUJUBIM - RO,84736941000188,93520.0,00394585000171,ERO-ESTADO DE RONDÔNIA,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-06T13:57:00
99307,HOSPITAL MUNICIPAL SAO JOSE - FLORIANOPOLIS,HOSP.S.J. JOINVILLE,84703248000109,96280.0,83169623000110,PREFEITURA MUNICIPAL DE JOINVILLE - SC,96220.0,82951229000176,ESC-ESTADO DE SANTA CATARINA,3,AUTARQUIA,E,M,True,True,2024-01-21T13:57:00
85999,FUNDAÇAO TELEVISAO E RADIO CULTURA/AM,FTRC/AM,84664796000177,93320.0,04312369000190,EAM-ESTADO DO AMAZONAS,93000.0,0,REGIAO NORTE,4,FUNDACAO,E,E,True,True,2024-10-09T10:50:00
39042,CONSELHO REGIONAL REPRES. COMERCIAIS - RO,CORE-RO,84646397000183,38676.0,34046367000168,CONSELHO FEDER. DOS REPRESENTANTES COMERCIAIS,38000.0,37115367000160,MINISTERIO DO TRABALHO E EMPREGO,3,AUTARQUIA,E,F,True,True,2024-01-06T13:57:00
86846,SOCIEDADE CUL. ARTI. JOACABA E HERVAL D'OESTE,SCAJHO/SC,84590835000139,99302.0,82939380000199,PREFEITURA MUNICIPAL DE JOACABA - SC,96220.0,82951229000176,ESC-ESTADO DE SANTA CATARINA,14,ADMINISTRACAO INDIRETA MUNICIPAL,E,M,True,True,2025-05-28T17:03:00
26342,ESCOLA AGROTECNICA FEDERAL DE COLOR. DO OESTE,EAF/COLOR. DO OESTE,84568336000145,26000.0,00394445000101,MINISTERIO DA EDUCACAO,20101.0,00394411000109,PRESIDENCIA DA REPUBLICA,3,AUTARQUIA,E,F,True,True,2025-07-07T15:30:00
93342,AM-FUNDO MUNICIPAL PARA DESEN.E MEIO AMBIENTE,FMDMA,84490689000170,93328.0,04365326000173,PREFEITURA MUNICIPAL DE MANAUS,93320.0,04312369000190,EAM-ESTADO DO AMAZONAS,7,FUNDOS,E,M,True,True,2025-01-04T09:26:00
26321,ESCOLA AGROTECNICA FEDERAL DE MANAUS,EAF/MANAUS,84490572000196,26000.0,00394445000101,MINISTERIO DA EDUCACAO,20101.0,00394411000109,PRESIDENCIA DA REPUBLICA,3,AUTARQUIA,E,F,True,True,2025-07-07T15:27:00
26339,ESCOLA AGROTECNICA FEDERAL DE S.G.CACHOEIRA,EAF/S.G.CACHOEIRA,84490564000140,26000.0,00394445000101,MINISTERIO DA EDUCACAO,20101.0,00394411000109,PRESIDENCIA DA REPUBLICA,3,AUTARQUIA,E,F,True,True,2025-07-07T15:30:00
85379,INSTITUTO DE PREVIDÊNCIA DO MUN.DE COARI/AM,COARIPREV/AM,84455401000126,93320.0,04312369000190,EAM-ESTADO DO AMAZONAS,93000.0,0,REGIAO NORTE,3,AUTARQUIA,E,M,True,True,2024-06-05T09:46:00
99176,SERVICO AUT MUN DE AGUA E ESGOTO JAGUARA SUL,SAMAE JARAGUA SUL,84438381000185,99174.0,83102459000123,PREFEITURA MUNICIPAL DE JARAGUA DO SUL - SC,96220.0,82951229000176,ESC-ESTADO DE SANTA CATARINA,3,AUTARQUIA,E,M,True,True,2024-01-21T13:57:00
38524,CONSELHO REGIONAL DE CONTABILIDADE-AP,CRC-AP,84416247000183,38500.0,33618570000107,CONSELHO FEDERAL DE CONTABILIDADE,48000.0,00489828000155,MINISTERIO DA GESTÃO E INOV EM SERV PUBLICO,3,AUTARQUIA,E,F,True,True,2025-07-31T13:53:00
38807,CONSELHO REGIONAL DE CONTABILIDADE/AP,CRC-AP,84416247000183,38500.0,33618570000107,CONSELHO FEDERAL DE CONTABILIDADE,48000.0,00489828000155,MINISTERIO DA GESTÃO E INOV EM SERV PUBLICO,3,AUTARQUIA,E,F,True,True,2025-07-30T13:59:00
38529,CONSELHO REGION. DE ENGENHARIA E AGRONOMIA/AP,CREA-AP,84408731000160,38531.0,33665647000191,CONSELHO FEDERAL DE ENGENHARIA E AGRONOMIA,,,,3,AUTARQUIA,E,F,True,True,2025-06-26T11:08:00
38742,CONSELHO REGIONAL DE ENFERMAGEM/AC,COREN-AC,84318799000159,38755.0,47217146000157,CONSELHO FEDERAL DE ENFERMAGEM,38000.0,37115367000160,MINISTERIO DO TRABALHO E EMPREGO,3,AUTARQUIA,E,F,True,True,2025-07-24T13:59:00
93195,PREFEITURA DE ACRELÂNDIA - AC,PM ACRELANDIA - AC,84306737000127,93120.0,63606479000124,EAC-ESTADO DO ACRE,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-09-20T09:23:00
93194,CAMARA MUNICIPAL DE ACRELÂNDIA - AC,CM ACRELANDIA - AC,84306711000189,93120.0,63606479000124,EAC-ESTADO DO ACRE,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-09-20T09:22:00
93188,CAMARA MUNICIPAL DE BUJARI - AC,CM BUJARI - AC,84306695000124,93120.0,63606479000124,EAC-ESTADO DO ACRE,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,,M,True,True,2024-01-06T13:57:00
93191,PREFEITURA MUNICIPAL DE PORTO ACRE/AC,PMPA/AC,84306661000130,93120.0,63606479000124,EAC-ESTADO DO ACRE,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2025-06-03T09:49:00
99961,PREFEITURA MUNICIPAL DE CAPIXABA - AC,PM CAPIXABA - AC,84306604000150,93120.0,63606479000124,EAC-ESTADO DO ACRE,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2025-01-04T09:26:00
93205,PREFEITURA DE EPITACIOLANDIA - AC,PM EPITACIOLANDIA,84306588000104,93120.0,63606479000124,EAC-ESTADO DO ACRE,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-09-20T09:31:00
93177,PREFEITURA DE SANTA ROSA DO PURUS - AC,PM STA.ROSA PURUS,84306521000161,93120.0,63606479000124,EAC-ESTADO DO ACRE,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-09-20T09:08:00
93201,PREFEITURA DO JORDÃO - AC,MP DO JORDAO - AC,84306497000160,93120.0,63606479000124,EAC-ESTADO DO ACRE,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-09-20T09:28:00
93193,PREFEITURA DE MARECHAL TAUMATURGO - AC,PM MAREC.TAUMATURGO,84306463000176,93120.0,63606479000124,EAC-ESTADO DO ACRE,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-09-20T09:20:00
93199,PREFEITURA MUNICIPAL DE RODRIGUES ALVES - AC,PM RODRIGUES ALVES,84306455000120,93120.0,63606479000124,EAC-ESTADO DO ACRE,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-11-27T13:00:00
98865,PREFEITURA MUNICIPAL NOVA ESPERANÇA PIRIÁ-PA,PM N.ESPERAN.PIRIÁ,84263862000105,93420.0,05054861000176,EPA-ESTADO DO PARÁ,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-20T13:57:00
99630,EPA-FUNDAÇÃO ATENDIMENTO SOCIOEDUCATIVO DO PA,FASEPA,84154186000123,93420.0,05054861000176,EPA-ESTADO DO PARÁ,93000.0,0,REGIAO NORTE,4,FUNDACAO,E,E,True,True,2023-09-17T11:44:00
93515,PREFEITURA MUNICIPAL ELDORADO DOS CARAJÁS-PA,PM ELDOR. CARAJÁS,84139633000175,93420.0,05054861000176,EPA-ESTADO DO PARÁ,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-06T13:57:00
86883,CAMARA MUNICIPAL DE URUCURITUBA/AM,CM/URUCURITUBA/AM,84090554000117,93320.0,04312369000190,EAM-ESTADO DO AMAZONAS,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2025-06-05T14:17:00
38673,CONSELHO REGIONAL DE ENFERMAGEM/RR,COREN-RR,84042423000164,38755.0,47217146000157,CONSELHO FEDERAL DE ENFERMAGEM,38000.0,37115367000160,MINISTERIO DO TRABALHO E EMPREGO,3,AUTARQUIA,E,F,True,True,2025-07-24T14:33:00
26222,CENTRO FED.DE EDUC. TECNOLOGIA DE RORAIMA,ETF-RORAIMA,84042415000118,26000.0,00394445000101,MINISTERIO DA EDUCACAO,20101.0,00394411000109,PRESIDENCIA DA REPUBLICA,3,AUTARQUIA,E,F,True,True,2025-07-07T15:15:00
93649,INSTITUTO DE TERRAS E COLON DO EST RORAIMA,ITERAIMA,84040427000103,93620.0,84012012000126,ERR-GOVERNO DO ESTADO DE RORAIMA,93000.0,0,REGIAO NORTE,3,AUTARQUIA,E,E,True,True,2024-01-06T13:57:00
93648,SECRETARIA DE ESTADO DA SAÚDE DE RR,SEC. SAUDE DE RO,84013408000198,93620.0,84012012000126,ERR-GOVERNO DO ESTADO DE RORAIMA,93000.0,0,REGIAO NORTE,11,ADMINISTRACAO DIRETA ESTADUAL,E,E,True,True,2024-01-06T13:57:00
93620,ERR-GOVERNO DO ESTADO DE RORAIMA,ESTADO DE RORAIMA,84012012000126,93000.0,0,REGIAO NORTE,99900.0,0,REPUBLICA FEDERATIVA DO BRASIL,11,ADMINISTRACAO DIRETA ESTADUAL,E,E,True,True,2025-01-30T13:47:00
93622,TRIBUNAL DE CONTAS DO ESTADO DE RORAIMA,TRIBUNAL DE CONTAS,84008440000185,93620.0,84012012000126,ERR-GOVERNO DO ESTADO DE RORAIMA,93000.0,0,REGIAO NORTE,11,ADMINISTRACAO DIRETA ESTADUAL,E,E,True,True,2022-08-17T20:18:00
38708,CONSELHO REGIONAL DE ODONTOLOGIA - SC,CRO-SC,83930883000166,38661.0,61919643000209,CONSELHO FEDERAL DE ODONTOLOGIA,36000.0,00394544000185,MINISTERIO DA SAUDE,3,AUTARQUIA,E,F,True,True,2025-07-17T10:51:00
38634,CONSELHO REGIONAL DE CONTABILIDADE - SC,CRC-SC,83901983000164,38500.0,33618570000107,CONSELHO FEDERAL DE CONTABILIDADE,48000.0,00489828000155,MINISTERIO DA GESTÃO E INOV EM SERV PUBLICO,3,AUTARQUIA,E,F,True,True,2023-03-14T16:46:00
